Currency,Date,Open,High,Low,Close
="JPY",="23/07/2018",="111.43",="111.51",="110.75",="111.43",
="JPY",="20/07/2018",="112.86",="112.86",="111.39",="111.41",
="JPY",="19/07/2018",="112.8",="113.17",="112.65",="112.86",
="JPY",="18/07/2018",="112.88",="113.14",="112.71",="112.8",
="JPY",="17/07/2018",="112.33",="112.91",="112.23",="112.88",
="JPY",="16/07/2018",="112.32",="112.56",="112.11",="112.33",
="JPY",="13/07/2018",="112.44",="112.8",="112.28",="112.38",
="JPY",="11/07/2018",="111.27",="111.95",="110.77",="111.89",
="JPY",="06/07/2018",="110.63",="110.79",="110.38",="110.47",
="JPY",="05/07/2018",="110.47",="110.71",="110.29",="110.63",
="JPY",="04/07/2018",="110.55",="110.61",="110.28",="110.47",
="JPY",="03/07/2018",="110.84",="111.14",="110.51",="110.55",
="JPY",="02/07/2018",="110.73",="111.06",="110.51",="110.84",
="JPY",="29/06/2018",="110.34",="110.94",="110.33",="110.76",
="JPY",="28/06/2018",="110.35",="110.42",="109.97",="110.34",
="JPY",="27/06/2018",="110",="110.49",="109.69",="110.35",
="JPY",="26/06/2018",="109.55",="110.05",="109.37",="110",
="JPY",="25/06/2018",="109.95",="110.04",="109.38",="109.55",
="JPY",="22/06/2018",="109.96",="110.22",="109.8",="109.97",
="JPY",="21/06/2018",="110.2",="110.76",="109.85",="109.96",
="JPY",="20/06/2018",="109.95",="110.25",="109.86",="110.2",
="JPY",="19/06/2018",="110.46",="110.6",="109.55",="109.95",
="JPY",="18/06/2018",="110.62",="110.74",="110.3",="110.46",
="JPY",="15/06/2018",="110.44",="110.9",="110.39",="110.66",
="JPY",="14/06/2018",="110.4",="110.85",="109.92",="110.44",
="JPY",="13/06/2018",="110.26",="110.72",="110.25",="110.4",
="JPY",="12/06/2018",="110.01",="110.49",="109.99",="110.26",
="JPY",="11/06/2018",="109.51",="110.07",="109.23",="110.01",
="JPY",="08/06/2018",="109.78",="109.85",="109.2",="109.55",
="JPY",="07/06/2018",="110.12",="110.27",="109.71",="109.78",
="JPY",="06/06/2018",="109.58",="110.23",="109.56",="110.12",
="JPY",="05/06/2018",="109.69",="110",="109.47",="109.58",
="JPY",="04/06/2018",="109.49",="109.77",="109.37",="109.69",
="JPY",="01/06/2018",="108.74",="109.73",="108.62",="109.54",
="JPY",="31/05/2018",="108.91",="109",="108.39",="108.74",
="JPY",="30/05/2018",="108.77",="109.07",="108.11",="108.91",
="JPY",="29/05/2018",="109.42",="109.47",="108.43",="108.77",
="JPY",="28/05/2018",="109.49",="109.83",="109.24",="109.42",
="JPY",="25/05/2018",="109.33",="109.74",="109.13",="109.41",
="JPY",="24/05/2018",="110.25",="110.33",="108.96",="109.33",
="JPY",="23/05/2018",="110.94",="111.02",="109.56",="110.25",
="JPY",="22/05/2018",="111.02",="111.19",="110.8",="110.94",
="JPY",="21/05/2018",="110.78",="111.4",="110.75",="111.02",
="JPY",="17/05/2018",="110.08",="110.86",="110.08",="110.65",
="JPY",="16/05/2018",="110.29",="110.45",="110.04",="110.08",
="JPY",="15/05/2018",="109.43",="110.38",="109.42",="110.29",
="JPY",="14/05/2018",="109.34",="109.64",="109.21",="109.43",
="JPY",="11/05/2018",="109.45",="109.57",="109.15",="109.39",
="JPY",="10/05/2018",="109.66",="110.02",="109.32",="109.45",
="JPY",="09/05/2018",="109.06",="109.83",="108.83",="109.66",
="JPY",="07/05/2018",="109.13",="109.4",="108.76",="109.07",
="JPY",="04/05/2018",="109.15",="109.27",="108.65",="109.12",
="JPY",="03/05/2018",="109.86",="109.96",="108.93",="109.15",
="JPY",="02/05/2018",="109.58",="110.04",="109.52",="109.86",
="JPY",="27/04/2018",="109.12",="109.79",="109.11",="109.58",
="JPY",="26/04/2018",="109.24",="109.47",="109.07",="109.2",
="JPY",="25/04/2018",="108.72",="109.38",="108.54",="109.24",
="JPY",="24/04/2018",="108.65",="109.2",="108.55",="108.72",
="JPY",="23/04/2018",="107.64",="108.71",="107.63",="108.65",
="JPY",="20/04/2018",="107.28",="107.86",="107.25",="107.66",
="JPY",="19/04/2018",="107.17",="107.52",="107.16",="107.28",
="JPY",="18/04/2018",="106.95",="107.39",="106.9",="107.17",
="JPY",="17/04/2018",="107.12",="107.21",="106.88",="106.95",
="JPY",="16/04/2018",="107.35",="107.61",="107.1",="107.12",
="JPY",="13/04/2018",="107.22",="107.78",="107.08",="107.35",
="JPY",="12/04/2018",="106.87",="107.43",="106.7",="107.22",
="JPY",="11/04/2018",="107.23",="107.37",="106.65",="106.87",
="JPY",="10/04/2018",="106.94",="107.4",="106.62",="107.23",
="JPY",="09/04/2018",="106.86",="107.2",="106.79",="106.94",
="JPY",="06/04/2018",="107.43",="107.49",="106.78",="106.93",
="JPY",="05/04/2018",="106.61",="107.49",="106.51",="107.43",
="JPY",="04/04/2018",="106.44",="106.69",="105.99",="106.61",
="JPY",="03/04/2018",="106.01",="106.59",="105.66",="106.44",
="JPY",="02/04/2018",="106.22",="106.45",="105.95",="106.02",
="JPY",="30/03/2018",="105.13",="105.9",="105.1",="105.74",
="JPY",="28/03/2018",="105.74",="106.48",="105.33",="106.43",
="JPY",="27/03/2018",="105.13",="105.9",="105.1",="105.74",
="JPY",="26/03/2018",="104.75",="105.26",="104.56",="105.13",
="JPY",="23/03/2018",="105.76",="105.82",="104.64",="104.74",
="JPY",="22/03/2018",="106.2",="106.64",="105.26",="105.76",
="JPY",="21/03/2018",="106.39",="106.55",="106.09",="106.2",
="JPY",="20/03/2018",="105.89",="106.61",="105.83",="106.39",
="JPY",="19/03/2018",="105.94",="106.31",="105.68",="105.89",
="JPY",="16/03/2018",="105.99",="106.41",="105.6",="106.01",
="JPY",="15/03/2018",="106.34",="106.39",="105.79",="105.99",
="JPY",="14/03/2018",="106.62",="106.75",="106.07",="106.34",
="JPY",="13/03/2018",="106.54",="107.29",="106.26",="106.62",
="JPY",="12/03/2018",="106.81",="106.97",="106.36",="106.54",
="JPY",="09/03/2018",="106.13",="107.05",="106.11",="106.82",
="JPY",="08/03/2018",="105.92",="106.26",="105.83",="106.13",
="JPY",="07/03/2018",="106.22",="106.25",="105.46",="105.92",
="JPY",="06/03/2018",="106.17",="106.46",="105.85",="106.22",
="JPY",="05/03/2018",="105.64",="106.18",="105.35",="106.17",
="JPY",="01/03/2018",="106.81",="106.81",="105.25",="105.75",
="JPY",="28/02/2018",="107.38",="107.53",="106.57",="106.73",
="JPY",="27/02/2018",="107",="107.68",="106.79",="107.38",
="JPY",="26/02/2018",="106.87",="107.27",="106.38",="107",
="JPY",="23/02/2018",="106.81",="107.13",="106.51",="106.89",
="JPY",="22/02/2018",="107.65",="107.9",="106.65",="106.81",
="JPY",="21/02/2018",="107.27",="107.9",="107.2",="107.65",
="JPY",="20/02/2018",="106.56",="107.38",="106.52",="107.27",
="JPY",="16/02/2018",="106.28",="106.73",="106.1",="106.56",
="JPY",="15/02/2018",="107.05",="107.17",="106.18",="106.68",
="JPY",="14/02/2018",="107.69",="107.9",="106.72",="107.05",
="JPY",="12/02/2018",="108.69",="108.79",="107.41",="107.69",
="JPY",="09/02/2018",="108.68",="109.31",="108.05",="108.8",
="JPY",="08/02/2018",="109.58",="109.78",="108.58",="108.68",
="JPY",="07/02/2018",="109.36",="109.72",="108.92",="109.58",
="JPY",="06/02/2018",="109.96",="109.97",="108.46",="109.36",
="JPY",="05/02/2018",="110.13",="110.29",="109.65",="109.96",
="JPY",="02/02/2018",="109.57",="110.48",="109.23",="110.17",
="JPY",="01/02/2018",="109.36",="109.75",="109",="109.57",
="JPY",="31/01/2018",="108.83",="109.43",="108.6",="109.36",
="JPY",="29/01/2018",="108.72",="109.2",="108.51",="109.09",
="JPY",="25/01/2018",="108.67",="109.77",="108.28",="108.58",
="JPY",="24/01/2018",="110.42",="110.48",="109",="109.21",
="JPY",="23/01/2018",="111.12",="111.18",="110.25",="110.42",
="JPY",="22/01/2018",="110.63",="111.22",="110.53",="111.12",
="JPY",="19/01/2018",="110.96",="111.2",="110.49",="110.77",
="JPY",="18/01/2018",="110.77",="111.48",="110.6",="110.96",
="JPY",="17/01/2018",="110.73",="110.93",="110.19",="110.77",
="JPY",="16/01/2018",="110.43",="110.98",="110.33",="110.73",
="JPY",="15/01/2018",="111.05",="111.19",="110.34",="110.43",
="JPY",="12/01/2018",="111.35",="111.69",="110.92",="111.06",
="JPY",="11/01/2018",="111.49",="111.88",="111.29",="111.35",
="JPY",="10/01/2018",="112.58",="112.79",="111.27",="111.49",
="JPY",="09/01/2018",="113.08",="113.18",="112.37",="112.58",
="JPY",="08/01/2018",="113.06",="113.39",="112.88",="113.08",
="JPY",="05/01/2018",="112.77",="113.31",="112.71",="113.05",
="JPY",="04/01/2018",="112.33",="112.86",="112.3",="112.77",
="JPY",="03/01/2018",="112.29",="112.5",="112.17",="112.33",
="JPY",="02/01/2018",="112.68",="112.79",="112.06",="112.29",
="JPY",="01/01/2018",="112.69",="112.79",="112.6",="112.68",
="JPY",="28/12/2017",="113.32",="113.36",="112.67",="112.86",
="JPY",="27/12/2017",="113.19",="113.38",="113.12",="113.32",
="JPY",="26/12/2017",="113.2",="113.35",="113.16",="113.19",
="JPY",="22/12/2017",="113.36",="113.39",="113.17",="113.21",
="JPY",="20/12/2017",="113.05",="113.36",="112.84",="113.32",
="JPY",="19/12/2017",="112.47",="113.07",="112.43",="113.05",
="JPY",="18/12/2017",="112.63",="112.83",="112.31",="112.47",
="JPY",="15/12/2017",="112.36",="112.74",="112.03",="112.6",
="JPY",="14/12/2017",="113.13",="113.14",="112.34",="112.36",
="JPY",="12/12/2017",="113.44",="113.75",="113.37",="113.63",
="JPY",="11/12/2017",="113.47",="113.69",="113.24",="113.44",
="JPY",="08/12/2017",="112.77",="113.59",="112.74",="113.48",
="JPY",="07/12/2017",="112.24",="112.8",="112.15",="112.77",
="JPY",="06/12/2017",="112.72",="112.86",="111.99",="112.24",
="JPY",="05/12/2017",="112.84",="112.87",="112.37",="112.72",
="JPY",="04/12/2017",="112.49",="113.09",="112.44",="112.84",
="JPY",="30/11/2017",="112.51",="112.87",="111.41",="112.17",
="JPY",="29/11/2017",="111.25",="112.15",="111.06",="111.92",
="JPY",="28/11/2017",="111.05",="111.47",="110.93",="111.25",
="JPY",="27/11/2017",="111.45",="111.69",="110.84",="111.05",
="JPY",="24/11/2017",="111.2",="111.62",="111.14",="111.53",
="JPY",="23/11/2017",="111.58",="111.6",="111.07",="111.2",
="JPY",="22/11/2017",="112.43",="112.5",="111.51",="111.58",
="JPY",="21/11/2017",="112.58",="112.72",="112.18",="112.43",
="JPY",="20/11/2017",="112.13",="112.58",="111.89",="112.58",
="JPY",="17/11/2017",="112.87",="113.14",="111.95",="112.1",
="JPY",="15/11/2017",="113.41",="113.5",="112.48",="113.07",
="JPY",="14/11/2017",="113.62",="113.91",="113.31",="113.41",
="JPY",="13/11/2017",="113.48",="113.71",="113.25",="113.62",
="JPY",="10/11/2017",="113.2",="113.64",="113.09",="113.53",
="JPY",="09/11/2017",="113.77",="114.07",="113.11",="113.2",
="JPY",="08/11/2017",="113.85",="114.03",="113.4",="113.77",
="JPY",="07/11/2017",="113.84",="114.34",="113.7",="113.85",
="JPY",="06/11/2017",="114.04",="114.73",="113.76",="113.84",
="JPY",="03/11/2017",="113.2",="113.64",="113.09",="113.53",
="JPY",="02/11/2017",="113.92",="114.24",="113.54",="114.09",
="JPY",="31/10/2017",="113.15",="113.73",="112.96",="113.68",
="JPY",="30/10/2017",="113.73",="113.84",="113.03",="113.15",
="JPY",="27/10/2017",="113.74",="114.45",="113.65",="113.67",
="JPY",="26/10/2017",="113.61",="114.04",="113.34",="113.74",
="JPY",="25/10/2017",="113.87",="114.24",="113.48",="113.61",
="JPY",="24/10/2017",="113.7",="114.02",="113.25",="113.87",
="JPY",="23/10/2017",="112.56",="113.57",="112.42",="113.52",
="JPY",="18/10/2017",="112.56",="113.57",="112.42",="113.52",
="JPY",="17/10/2017",="111.76",="112.48",="111.76",="112.28",
="JPY",="16/10/2017",="111.9",="112.08",="111.65",="111.76",
="JPY",="13/10/2017",="111.9",="112.08",="111.71",="111.93",
="JPY",="12/10/2017",="112.42",="112.57",="112.21",="112.34",
="JPY",="11/10/2017",="112.2",="112.59",="112.08",="112.42",
="JPY",="10/10/2017",="112.68",="112.83",="111.99",="112.2",
="JPY",="09/10/2017",="112.7",="112.79",="112.33",="112.68",
="JPY",="06/10/2017",="112.76",="113.44",="112.61",="112.65",
="JPY",="05/10/2017",="112.82",="112.92",="112.41",="112.76",
="JPY",="04/10/2017",="112.84",="112.95",="112.32",="112.82",
="JPY",="03/10/2017",="112.69",="113.2",="112.57",="112.84",
="JPY",="29/09/2017",="112.51",="113.06",="112.4",="112.69",
="JPY",="28/09/2017",="112.68",="113.21",="112.44",="112.45",
="JPY",="27/09/2017",="112.28",="113.26",="112.12",="112.68",
="JPY",="26/09/2017",="111.57",="112.48",="111.5",="112.28",
="JPY",="25/09/2017",="112.09",="112.53",="111.48",="111.57",
="JPY",="22/09/2017",="112.43",="112.6",="111.65",="111.99",
="JPY",="21/09/2017",="111.39",="112.72",="111.12",="112.43",
="JPY",="20/09/2017",="111.75",="111.76",="111.23",="111.39",
="JPY",="19/09/2017",="111.55",="111.88",="111.2",="111.75",
="JPY",="18/09/2017",="110.92",="111.6",="110.83",="111.55",
="JPY",="15/09/2017",="110.74",="111.33",="109.56",="110.83",
="JPY",="14/09/2017",="110.67",="111.04",="110.32",="110.74",
="JPY",="13/09/2017",="110.04",="110.69",="109.91",="110.67",
="JPY",="12/09/2017",="109.09",="110.2",="109.08",="110.04",
="JPY",="11/09/2017",="108.1",="109.19",="108.09",="109.09",
="JPY",="08/09/2017",="108.5",="108.7",="107.32",="107.84",
="JPY",="07/09/2017",="109.14",="109.4",="108.05",="108.5",
="JPY",="06/09/2017",="108.75",="109.17",="108.45",="109.14",
="JPY",="05/09/2017",="109.7",="109.83",="108.69",="108.75",
="JPY",="04/09/2017",="109.36",="109.93",="109.23",="109.7",
="JPY",="01/09/2017",="110.15",="110.47",="109.56",="110.25",
="JPY",="31/08/2017",="110.3",="110.67",="109.91",="110.15",
="JPY",="30/08/2017",="109.16",="110.44",="109.1",="110.3",
="JPY",="29/08/2017",="109.2",="109.37",="108.27",="109.16",
="JPY",="28/08/2017",="109.36",="109.41",="109.03",="109.2",
="JPY",="24/08/2017",="109.32",="109.84",="109.12",="109.36",
="JPY",="23/08/2017",="109.46",="109.83",="108.98",="109.17",
="JPY",="22/08/2017",="108.82",="109.55",="108.69",="109.46",
="JPY",="21/08/2017",="109.24",="109.42",="108.64",="108.82",
="JPY",="18/08/2017",="109.78",="109.84",="108.6",="109.18",
="JPY",="16/08/2017",="110.74",="110.74",="109.62",="109.78",
="JPY",="14/08/2017",="109.45",="110.85",="109.45",="110.46",
="JPY",="11/08/2017",="109.3",="109.4",="108.74",="109.19",
="JPY",="10/08/2017",="109.94",="110.18",="109.21",="109.3",
="JPY",="09/08/2017",="110.49",="110.56",="109.56",="109.94",
="JPY",="08/08/2017",="110.74",="110.83",="110.25",="110.49",
="JPY",="07/08/2017",="110.73",="110.92",="110.65",="110.74",
="JPY",="04/08/2017",="110.18",="111.05",="109.85",="110.69",
="JPY",="03/08/2017",="110.43",="110.83",="109.95",="110.18",
="JPY",="02/08/2017",="110.28",="110.98",="110.16",="110.42",
="JPY",="01/08/2017",="110.41",="110.59",="109.93",="110.28",
="JPY",="31/07/2017",="110.64",="110.77",="110.31",="110.41",
="JPY",="28/07/2017",="111.32",="111.39",="110.55",="110.68",
="JPY",="27/07/2017",="112.15",="112.2",="110.78",="111.32",
="JPY",="26/07/2017",="111.64",="112.19",="111.57",="112.15",
="JPY",="25/07/2017",="111.21",="111.69",="110.83",="111.64",
="JPY",="24/07/2017",="111.06",="111.32",="110.62",="111.21",
="JPY",="21/07/2017",="111.74",="112.08",="111.01",="111.13",
="JPY",="20/07/2017",="111.7",="112.42",="111.48",="111.74",
="JPY",="19/07/2017",="112.05",="112.23",="111.56",="111.7",
="JPY",="18/07/2017",="112.72",="112.73",="111.69",="112.05",
="JPY",="17/07/2017",="112.55",="112.87",="112.33",="112.72",
="JPY",="14/07/2017",="113.31",="113.58",="112.27",="112.53",
="JPY",="13/07/2017",="113.2",="113.53",="112.86",="113.31",
="JPY",="12/07/2017",="113.95",="113.99",="112.93",="113.2",
="JPY",="11/07/2017",="114.16",="114.49",="113.84",="113.95",
="JPY",="10/07/2017",="113.97",="114.3",="113.87",="114.16",
="JPY",="07/07/2017",="113.31",="114.18",="113.11",="113.92",
="JPY",="06/07/2017",="113.22",="113.53",="112.89",="113.31",
="JPY",="05/07/2017",="113.4",="113.47",="112.74",="113.18",
="JPY",="04/07/2017",="113.4",="113.47",="112.74",="113.18",
="JPY",="03/07/2017",="112.2",="113.46",="111.91",="113.4",
="JPY",="30/06/2017",="111.97",="112.6",="111.73",="112.39",
="JPY",="29/06/2017",="112.22",="112.93",="111.91",="111.97",
="JPY",="28/06/2017",="112.38",="112.44",="111.83",="112.22",
="JPY",="27/06/2017",="111.7",="112.47",="111.46",="112.38",
="JPY",="23/06/2017",="111.15",="111.73",="111.13",="111.69",
="JPY",="22/06/2017",="111.37",="111.45",="110.95",="111.32",
="JPY",="21/06/2017",="111.46",="111.74",="111.07",="111.37",
="JPY",="20/06/2017",="111.42",="111.79",="111.31",="111.46",
="JPY",="19/06/2017",="110.83",="111.47",="110.75",="111.42",
="JPY",="16/06/2017",="110.95",="111.42",="110.65",="110.88",
="JPY",="15/06/2017",="109.09",="110.97",="108.83",="110.95",
="JPY",="14/06/2017",="110.08",="110.34",="108.93",="109.09",
="JPY",="13/06/2017",="109.69",="110.27",="109.68",="110.08",
="JPY",="12/06/2017",="110.34",="110.44",="109.63",="109.69",
="JPY",="09/06/2017",="110.1",="110.81",="109.77",="110.32",
="JPY",="08/06/2017",="109.39",="110.38",="109.35",="110.1",
="JPY",="07/06/2017",="109.42",="109.67",="109.12",="109.39",
="JPY",="06/06/2017",="110.46",="110.53",="109.23",="109.42",
="JPY",="05/06/2017",="110.37",="110.73",="110.26",="110.46",
="JPY",="02/06/2017",="111.38",="111.71",="110.33",="110.4",
="JPY",="01/06/2017",="110.67",="111.48",="110.54",="111.38",
="JPY",="31/05/2017",="110.79",="111.23",="110.49",="110.67",
="JPY",="30/05/2017",="111.3",="111.36",="110.67",="110.79",
="JPY",="29/05/2017",="111.74",="111.89",="110.88",="111.33",
="JPY",="26/05/2017",="111.74",="111.89",="110.88",="111.33",
="JPY",="25/05/2017",="112.03",="112.1",="111.48",="111.74",
="JPY",="24/05/2017",="111.65",="112.13",="111.45",="112.03",
="JPY",="23/05/2017",="111.14",="111.79",="110.86",="111.65",
="JPY",="22/05/2017",="111.3",="111.61",="110.88",="111.14",
="JPY",="19/05/2017",="110.97",="111.74",="110.9",="111.26",
="JPY",="18/05/2017",="111.41",="111.42",="110.24",="110.97",
="JPY",="17/05/2017",="113.23",="113.31",="111.22",="111.41",
="JPY",="16/05/2017",="113.6",="113.85",="112.96",="113.23",
="JPY",="15/05/2017",="113.22",="113.73",="113.12",="113.6",
="JPY",="12/05/2017",="113.81",="114.02",="113.2",="113.38",
="JPY",="11/05/2017",="114.06",="114.37",="113.46",="113.81",
="JPY",="09/05/2017",="114.18",="114.33",="113.63",="114.06",
="JPY",="08/05/2017",="112.99",="113.13",="112.4",="112.99",
="JPY",="05/05/2017",="112.53",="112.81",="112.09",="112.71",
="JPY",="04/05/2017",="112.35",="113.05",="112.26",="112.53",
="JPY",="03/05/2017",="112.13",="112.5",="111.97",="112.35",
="JPY",="02/05/2017",="111.75",="112.31",="111.74",="112.13",
="JPY",="28/04/2017",="111.34",="111.93",="111.18",="111.75",
="JPY",="27/04/2017",="111.71",="111.78",="110.88",="111.28",
="JPY",="26/04/2017",="110.98",="111.77",="110.88",="111.71",
="JPY",="25/04/2017",="109.79",="111.11",="109.6",="110.98",
="JPY",="24/04/2017",="110.03",="110.64",="109.71",="109.79",
="JPY",="21/04/2017",="109.33",="109.49",="108.88",="109.09",
="JPY",="20/04/2017",="108.87",="109.47",="108.69",="109.33",
="JPY",="19/04/2017",="108.46",="109.18",="108.32",="108.87",
="JPY",="18/04/2017",="108.52",="109.22",="108.35",="108.46",
="JPY",="17/04/2017",="108.71",="108.93",="108.13",="108.52",
="JPY",="13/04/2017",="109.09",="109.23",="108.55",="108.64",
="JPY",="12/04/2017",="109.76",="109.92",="109.35",="109.61",
="JPY",="11/04/2017",="110.97",="111.12",="109.63",="109.76",
="JPY",="10/04/2017",="111.1",="111.58",="110.81",="110.97",
="JPY",="07/04/2017",="110.88",="111.37",="110.13",="111.09",
="JPY",="06/04/2017",="111.29",="111.45",="110.29",="110.88",
="JPY",="05/04/2017",="110.69",="111.44",="110.54",="111.29",
="JPY",="03/04/2017",="111.02",="111.08",="110.27",="110.69",
="JPY",="31/03/2017",="111.39",="112.2",="111.25",="111.39",
